Student_ID,Age,Gender,Year_of_Study,Sleep_Hours,Study_Hours_Per_Week,GPA,Social_Media_Hours,Screen_Time_Hours,Physical_Activity,Financial_Stress,Family_Support,Attendance_Rate,Part_Time_Job,Diet_Quality,Previous_Mental_Health_History,Mental_Health_Risk
STU1394,21,Female,1,8.1,12.0,2.0,5.2,7.9,Moderate,7.2,4.3,77.1,Yes,Poor,Yes,High
STU1395,20,Male,1,7.2,17.1,2.13,6.8,11.3,High,6.4,5.8,83.4,Yes,Average,No,Low
STU1396,21,Male,4,6.0,24.0,2.2,6.2,9.7,Moderate,7.7,5.0,74.7,No,Average,No,High
STU1397,18,Male,5,6.5,30.8,3.18,4.5,6.4,Moderate,8.1,5.7,100.0,No,Good,Yes,Low
STU1398,19,Male,2,5.3,18.7,1.98,4.6,5.5,Low,7.3,8.0,85.1,No,Average,No,High
STU1399,24,Female,2,6.7,16.6,2.55,6.3,6.8,Low,8.2,7.7,84.7,No,Average,No,High
STU1400,20,Female,1,8.0,23.6,2.69,5.6,9.7,High,3.8,8.9,93.5,No,Average,No,Low
STU1401,19,Male,3,7.6,20.6,2.62,4.8,6.2,Moderate,3.4,6.9,80.7,Yes,Average,Yes,Medium
STU1402,22,Male,4,8.3,28.7,2.56,3.7,5.8,Moderate,5.0,9.3,85.1,Yes,Poor,No,Low
STU1403,24,Male,1,6.5,13.4,2.23,6.6,10.7,Moderate,3.8,7.9,82.5,Yes,Average,No,Medium
STU1404,23,Female,1,8.3,17.8,2.8,6.0,6.6,High,8.1,6.2,87.7,No,Average,No,Low
STU1405,23,Non-binary,4,6.6,27.7,2.8,4.8,9.1,Moderate,4.8,3.7,90.5,Yes,Average,Yes,High
STU1406,19,Male,3,8.4,21.8,2.7,5.7,7.9,Moderate,6.4,8.4,75.9,No,Poor,No,Low
STU1407,18,Male,1,6.8,5.6,2.83,6.3,7.4,Moderate,7.3,3.9,83.8,No,Average,Yes,High
STU1408,24,Female,3,7.6,21.1,2.23,5.5,7.7,Low,7.8,6.4,61.8,No,Good,No,Medium
STU1409,20,Female,2,8.4,22.9,3.16,6.2,7.8,High,6.9,8.7,80.7,No,Average,No,Low
STU1410,20,Male,2,6.6,20.1,2.76,5.6,8.6,High,6.1,5.2,91.6,Yes,Poor,No,Low
STU1411,24,Male,4,7.0,25.8,2.62,3.7,5.4,High,6.2,7.3,92.4,Yes,Average,Yes,Medium
STU1412,22,Male,4,8.2,17.1,3.08,5.8,6.0,High,8.6,6.6,80.5,No,Average,No,Low
STU1413,22,Female,2,6.7,15.1,1.87,5.4,7.6,High,6.8,5.0,78.9,No,Average,No,Medium
STU1414,26,Male,5,5.3,28.6,2.57,5.4,6.3,Moderate,2.2,7.5,85.6,No,Average,No,Low
STU1415,20,Male,2,9.2,19.6,2.37,6.4,9.1,High,7.8,8.3,91.8,Yes,Average,Yes,Low
STU1416,23,Female,4,6.3,28.9,2.93,3.5,4.6,Moderate,6.1,2.4,98.3,Yes,Good,No,Low
STU1417,21,Male,2,7.0,17.4,2.18,7.0,8.9,Low,8.8,4.4,84.2,No,Average,No,High
STU1418,22,Female,4,8.1,25.6,2.96,4.3,7.0,Moderate,5.8,7.9,85.9,No,Average,Yes,Low
STU1419,24,Male,5,6.1,27.1,2.68,6.8,9.0,High,5.8,5.1,76.0,Yes,Good,No,Medium
STU1420,22,Male,1,5.7,11.1,2.09,6.8,9.6,Moderate,5.8,2.8,83.3,No,Poor,No,High
STU1421,22,Female,5,7.1,18.0,2.65,5.0,8.3,High,6.1,7.0,100.0,No,Poor,No,Medium
STU1422,23,Male,4,4.8,25.7,2.53,4.3,5.4,Low,7.1,7.1,94.2,No,Good,No,Medium
STU1423,20,Non-binary,4,6.5,24.7,2.37,5.9,8.3,Low,7.0,4.8,85.4,No,Poor,No,Medium
STU1424,19,Female,1,7.1,12.5,3.21,6.4,4.9,Moderate,9.9,4.3,91.4,No,Poor,No,High
STU1425,19,Male,4,6.5,17.5,2.33,6.2,9.0,Low,7.7,6.6,79.2,Yes,Average,No,High
STU1426,17,Female,4,5.1,26.5,1.99,7.0,9.1,Low,6.1,6.7,79.4,No,Poor,Yes,High
STU1427,26,Male,2,8.6,16.9,2.36,5.6,6.9,Low,7.0,3.5,85.2,Yes,Average,No,High
STU1428,19,Female,5,6.9,29.2,2.48,5.1,8.0,High,6.7,8.2,85.9,Yes,Average,No,Medium
STU1429,21,Male,1,8.4,22.5,3.01,7.2,11.1,Low,6.0,6.5,95.1,Yes,Average,No,Low
STU1430,20,Female,1,6.5,6.4,2.24,7.6,9.5,Low,6.1,5.1,90.2,No,Poor,Yes,High
STU1431,22,Male,3,5.8,18.2,2.57,4.6,6.0,Low,6.8,8.7,89.1,No,Good,No,Medium
STU1432,23,Male,3,7.1,20.2,2.49,6.5,9.2,Moderate,3.2,8.6,77.9,No,Poor,No,Low
STU1433,23,Female,3,6.6,26.8,2.68,4.2,5.1,Moderate,3.6,7.3,79.4,No,Average,No,Low
STU1434,20,Female,1,5.5,8.5,2.03,8.6,10.3,Moderate,3.5,3.5,76.0,No,Good,Yes,High
STU1435,21,Male,5,8.4,34.7,3.1,3.7,7.7,Moderate,7.4,8.8,90.2,Yes,Average,No,Low
STU1436,22,Male,1,6.1,15.5,2.64,9.4,12.0,Low,7.2,9.4,71.7,No,Poor,Yes,High
STU1437,20,Female,1,4.8,14.6,2.37,8.0,8.2,Moderate,7.6,8.4,84.2,No,Poor,Yes,High
STU1438,25,Female,1,8.3,14.2,2.66,5.8,6.1,High,4.9,7.1,95.8,No,Good,No,Low
STU1439,22,Male,3,6.2,19.3,2.66,6.1,8.8,Low,8.2,5.5,90.6,Yes,Good,No,High
STU1440,23,Female,5,6.1,31.2,3.13,5.6,9.1,Moderate,4.6,6.4,86.3,No,Good,No,Low
STU1441,22,Male,3,4.9,16.7,2.43,6.0,7.7,Low,3.1,3.5,79.7,Yes,Average,No,High
STU1442,24,Female,4,8.7,25.4,2.98,5.9,8.9,Low,5.8,7.4,93.5,Yes,Average,No,Low
STU1443,21,Male,1,5.4,13.5,2.64,7.9,12.0,Moderate,6.0,6.7,88.0,No,Poor,No,Medium
STU1444,18,Male,3,6.9,18.0,2.32,6.1,10.9,Moderate,6.8,5.8,82.2,Yes,Good,No,Low
STU1445,22,Female,2,7.8,28.3,2.64,4.8,7.7,Low,6.2,7.0,81.7,No,Average,No,Medium
STU1446,20,Male,2,7.3,19.7,2.25,5.7,8.8,Low,4.8,7.0,84.0,No,Average,No,Medium
STU1447,20,Female,1,6.7,17.5,2.55,7.1,7.0,High,6.4,7.7,83.2,Yes,Average,Yes,High
STU1448,22,Male,3,4.9,25.6,2.05,5.8,10.8,High,7.2,5.3,87.8,No,Poor,No,High
STU1449,24,Male,3,5.9,15.3,2.51,6.8,8.6,High,5.7,2.2,93.7,No,Average,No,Medium
STU1450,21,Male,4,7.0,31.0,2.89,5.7,7.1,Moderate,4.3,7.2,77.8,Yes,Average,No,Low
STU1451,22,Female,2,5.9,8.0,2.49,5.1,7.3,Moderate,4.9,7.0,76.4,No,Poor,No,Medium
STU1452,25,Male,1,7.0,11.9,2.15,7.1,11.4,Moderate,8.0,7.3,92.3,No,Poor,Yes,High
STU1453,22,Female,3,7.5,19.2,2.54,6.3,11.4,Low,2.6,2.9,86.4,No,Average,No,Medium
STU1454,27,Female,1,7.9,17.3,2.91,7.9,10.6,Moderate,6.3,8.5,79.5,No,Average,No,Low
STU1455,22,Female,4,5.5,24.9,3.05,4.0,7.7,Moderate,5.0,8.3,95.2,Yes,Poor,Yes,High
STU1456,17,Male,3,9.2,20.3,2.55,7.5,10.1,Low,3.6,6.7,87.7,No,Poor,Yes,Low
STU1457,23,Male,1,7.6,15.0,2.54,6.6,7.9,High,5.0,5.5,100.0,No,Good,No,Low
STU1458,22,Male,5,6.8,23.1,2.76,6.2,10.5,Low,6.1,7.1,84.9,Yes,Poor,Yes,High
STU1459,24,Male,3,8.0,15.0,2.62,8.2,10.0,Moderate,6.9,7.1,93.5,Yes,Poor,No,Low
STU1460,22,Male,1,9.4,17.9,2.62,6.8,11.1,Low,3.9,1.7,75.6,Yes,Average,No,Low
STU1461,21,Female,3,5.2,23.8,2.96,6.0,10.1,Moderate,8.1,7.5,97.5,Yes,Poor,No,Medium
STU1462,18,Male,2,6.6,24.3,2.12,5.8,9.0,Low,3.5,3.9,89.3,Yes,Average,No,Medium
STU1463,21,Male,4,4.2,20.8,2.29,5.4,10.1,Low,2.8,6.3,95.0,Yes,Good,No,Medium
STU1464,19,Male,4,7.0,26.8,2.93,5.3,10.5,Moderate,3.3,7.1,95.4,Yes,Average,No,Low
STU1465,20,Female,5,7.2,25.9,2.92,4.7,7.0,Moderate,9.5,8.6,86.8,Yes,Good,Yes,Medium
STU1466,22,Male,3,6.8,25.8,3.16,5.4,6.9,Moderate,3.5,4.2,80.8,No,Good,No,Low
STU1467,25,Female,2,6.1,22.1,2.95,3.5,3.8,Low,4.2,5.2,83.5,No,Poor,No,Medium
STU1468,22,Male,4,4.5,24.8,2.56,5.9,11.1,Moderate,3.9,6.2,72.5,No,Average,No,High
STU1469,18,Female,1,7.2,13.6,2.56,6.5,8.5,Moderate,6.4,7.7,80.4,Yes,Average,No,Medium
STU1470,22,Female,3,8.4,24.8,2.62,5.2,9.1,Low,6.2,8.8,88.7,No,Average,No,Low
STU1471,24,Male,3,6.7,23.6,2.91,5.9,7.5,High,4.5,3.8,87.1,No,Average,No,Medium
STU1472,20,Male,1,7.3,12.3,2.92,5.3,9.6,Moderate,2.2,8.4,86.0,No,Average,No,Low
STU1473,21,Male,2,5.1,12.7,2.6,8.7,10.4,Low,8.5,3.2,80.0,No,Average,No,High
STU1474,21,Male,4,7.3,22.8,2.73,5.6,6.7,High,7.9,6.5,85.1,No,Poor,No,Medium
STU1475,19,Female,4,6.4,30.1,2.75,4.8,7.0,High,7.7,6.1,87.8,Yes,Poor,No,Medium
STU1476,22,Female,1,6.0,19.6,2.05,5.1,7.0,High,3.8,6.5,85.0,Yes,Average,No,Medium
STU1477,21,Female,1,6.0,10.6,2.33,7.0,10.2,Moderate,3.4,5.5,77.0,No,Poor,No,High
STU1478,22,Female,2,6.7,13.3,2.01,8.1,10.5,Moderate,7.4,5.2,78.3,Yes,Good,No,High
STU1479,19,Male,4,7.2,29.1,2.64,6.1,9.4,Low,4.4,2.6,96.6,No,Average,No,Medium
STU1480,20,Male,1,5.4,10.5,1.84,7.8,10.0,Moderate,4.1,5.9,89.2,No,Average,No,High
STU1481,23,Female,3,6.4,23.0,2.5,6.2,7.9,High,4.2,4.0,74.6,No,Average,Yes,High
STU1482,20,Male,1,6.8,12.5,2.34,6.4,8.2,Moderate,7.3,6.7,83.4,No,Good,Yes,Medium
STU1483,25,Female,3,5.6,27.5,2.8,3.8,8.8,High,4.6,6.5,97.0,No,Good,No,Low
STU1484,20,Male,2,8.8,14.9,2.38,6.3,9.1,Low,4.2,7.4,82.8,Yes,Good,No,Low
STU1485,21,Male,4,5.9,28.6,3.09,4.9,5.0,Moderate,5.8,8.0,86.7,Yes,Average,No,Medium
STU1486,23,Non-binary,1,6.1,15.7,2.34,7.5,9.4,High,6.1,8.1,85.1,No,Poor,No,Medium
STU1487,18,Male,3,5.7,22.0,2.32,6.1,8.7,Moderate,5.4,7.2,90.8,No,Average,No,Medium
STU1488,17,Non-binary,1,8.8,7.1,2.4,8.9,13.6,High,4.9,8.9,90.9,No,Average,No,Low
STU1489,18,Non-binary,3,7.4,12.2,2.97,8.0,11.7,Moderate,7.2,7.4,86.0,Yes,Good,No,Medium
STU1490,24,Female,4,5.8,23.1,2.7,5.2,6.6,Moderate,8.2,6.5,90.8,Yes,Average,No,High
STU1491,20,Female,1,8.0,16.0,2.43,4.6,10.0,Moderate,6.4,4.8,95.0,Yes,Average,No,Low
STU1492,27,Female,4,7.0,19.5,2.12,7.4,9.9,High,3.5,6.8,82.4,Yes,Good,No,Low
STU1493,20,Female,3,7.1,16.6,2.43,7.7,11.7,Moderate,5.0,6.3,81.8,No,Average,No,Low
STU1494,21,Male,1,6.4,17.2,2.53,4.9,6.0,Low,7.1,9.0,93.8,Yes,Average,Yes,Medium
STU1495,24,Female,2,6.0,20.3,2.41,7.5,7.1,Moderate,3.1,9.2,98.8,No,Poor,No,Medium
STU1496,25,Female,1,7.2,14.4,1.94,6.9,7.7,Moderate,4.3,5.4,96.4,No,Poor,No,Medium
STU1497,26,Male,3,6.2,24.1,2.4,5.8,4.4,Low,7.0,6.3,81.8,Yes,Average,No,High
STU1498,24,Male,4,8.8,19.3,3.13,7.7,12.7,Moderate,6.1,6.7,86.9,No,Good,No,Low
STU1499,23,Male,1,5.4,13.6,2.72,8.0,10.8,Low,5.5,6.0,79.1,No,Average,No,High
STU1500,22,Female,3,8.5,27.6,2.66,5.9,7.3,Moderate,8.9,6.2,86.8,Yes,Average,No,Low
STU1501,23,Female,4,6.7,24.3,2.9,6.0,9.0,High,4.4,6.8,79.9,No,Average,No,Low
STU1502,20,Male,5,7.1,27.5,2.47,5.9,8.6,Moderate,9.6,5.1,81.1,Yes,Average,No,High
STU1503,19,Female,3,7.7,30.2,3.37,4.6,7.8,High,6.1,8.6,95.1,No,Poor,No,Low
STU1504,21,Female,5,6.1,21.4,2.64,5.8,9.8,Low,8.8,5.1,88.6,No,Good,No,Medium
STU1505,21,Female,3,7.8,24.2,3.06,4.7,6.9,High,7.3,6.7,75.7,No,Average,No,Low
STU1506,20,Female,2,3.8,24.7,1.99,5.2,6.6,Low,4.0,7.6,92.9,No,Average,No,High
STU1507,23,Female,4,6.0,22.7,2.8,5.4,8.9,Low,8.4,9.6,79.2,No,Poor,Yes,High
STU1508,23,Male,2,5.8,21.4,2.55,5.2,8.7,High,7.0,8.0,85.1,No,Average,No,Medium
STU1509,21,Female,2,5.4,14.1,2.56,6.7,9.3,Moderate,6.2,4.8,76.7,Yes,Poor,No,High
STU1510,24,Male,2,6.6,15.3,2.7,6.1,11.2,Low,7.3,7.7,81.6,No,Average,No,Medium
STU1511,18,Female,4,7.2,25.5,2.79,6.0,8.0,High,4.7,6.7,80.5,No,Average,No,Low
STU1512,21,Non-binary,4,7.6,27.2,2.67,3.7,5.1,Moderate,7.0,6.7,79.9,No,Average,Yes,Medium
STU1513,19,Male,2,7.1,22.5,2.91,5.6,8.6,High,6.1,1.9,70.2,Yes,Poor,No,Medium
STU1514,17,Male,2,6.1,24.3,2.64,5.7,7.4,Moderate,3.7,4.9,86.7,No,Good,No,Low
STU1515,21,Female,2,7.2,17.7,2.27,5.9,9.0,Moderate,7.7,6.7,85.2,No,Average,Yes,High
STU1516,21,Male,3,6.9,25.8,2.48,5.2,6.7,Moderate,4.3,7.0,100.0,No,Average,No,Low
STU1517,24,Female,1,7.8,13.6,2.01,5.1,7.1,Low,3.0,7.7,85.5,No,Average,No,Low
STU1518,22,Male,4,7.7,27.6,2.71,5.6,10.4,Moderate,6.5,4.5,82.8,Yes,Average,No,Medium
STU1519,19,Male,2,6.8,18.8,2.87,6.8,8.8,Moderate,1.8,6.5,78.8,Yes,Average,Yes,Low
STU1520,25,Non-binary,2,5.8,19.8,2.55,6.5,8.0,Low,9.3,8.1,84.6,Yes,Good,No,Medium
STU1521,24,Female,1,6.1,16.7,2.27,7.4,11.3,Low,4.7,9.7,86.8,Yes,Good,No,Low
STU1522,22,Female,1,6.2,8.6,2.43,7.3,8.5,Low,5.2,6.1,81.1,No,Average,No,High
STU1523,21,Male,5,6.5,22.5,2.38,6.0,7.9,High,6.5,8.8,84.7,No,Average,No,Medium
STU1524,19,Female,2,7.1,18.4,2.58,6.3,9.5,Moderate,5.6,5.5,98.8,Yes,Poor,Yes,Medium
STU1525,20,Female,1,7.6,8.3,2.23,7.9,11.5,Moderate,5.6,1.9,80.7,No,Poor,No,High
STU1526,23,Female,2,6.7,21.3,2.84,4.3,8.3,High,7.6,5.7,73.8,Yes,Average,No,Medium
STU1527,25,Female,2,6.8,21.5,2.15,5.0,6.6,Moderate,2.7,8.3,89.0,Yes,Good,No,Low
STU1528,24,Female,1,7.0,16.3,2.22,8.0,11.2,High,7.3,6.6,85.5,Yes,Average,Yes,High
STU1529,20,Male,2,6.2,13.5,1.85,4.2,6.1,Low,3.7,6.6,69.1,No,Average,Yes,Medium
STU1530,19,Male,3,5.8,26.5,2.62,5.2,7.0,Low,7.3,6.9,88.7,Yes,Poor,No,High
STU1531,21,Female,3,4.9,29.1,3.08,6.3,10.2,Moderate,9.0,6.0,81.5,Yes,Average,Yes,High
STU1532,17,Male,2,6.7,18.6,2.33,6.0,7.8,Moderate,6.1,8.7,87.1,No,Average,No,Medium
STU1533,22,Female,2,7.3,20.0,2.46,5.6,8.4,High,4.5,4.3,98.1,Yes,Good,No,Medium
STU1534,21,Male,5,6.0,27.8,3.02,5.3,8.0,Moderate,2.3,7.6,86.9,No,Poor,No,Low
STU1535,20,Female,2,6.5,20.1,2.88,5.6,6.8,Low,5.6,9.5,94.9,Yes,Average,Yes,Medium
STU1536,17,Female,2,7.3,17.5,2.51,6.3,10.0,Moderate,3.2,6.8,76.5,No,Good,No,Low
STU1537,22,Male,1,7.4,14.9,2.67,5.8,9.0,Moderate,6.5,7.8,75.4,No,Good,No,Low
STU1538,20,Male,2,5.6,21.6,2.22,6.9,7.0,Low,3.5,5.8,97.4,No,Good,Yes,High
STU1539,18,Male,4,7.9,33.4,3.47,6.1,8.9,Moderate,3.4,7.9,93.0,No,Average,No,Low
STU1540,17,Female,1,8.0,9.4,2.99,6.9,8.5,High,3.9,8.4,92.4,No,Good,No,Low
STU1541,21,Female,3,5.6,20.6,2.67,4.6,8.4,High,4.4,9.5,94.1,No,Good,No,Low
STU1542,25,Male,1,5.9,10.3,1.6,6.4,7.2,Moderate,2.6,3.7,75.9,No,Good,No,High
STU1543,25,Female,2,8.1,24.4,2.63,5.4,7.5,Moderate,2.9,7.2,91.6,No,Good,No,Low
STU1544,20,Male,4,6.6,21.6,2.79,6.3,9.2,Low,7.1,4.8,91.5,No,Good,No,High
STU1545,20,Female,2,4.4,12.2,2.05,5.8,8.4,Moderate,5.4,8.4,73.2,No,Poor,No,High
STU1546,22,Female,3,5.3,23.6,2.96,4.9,8.3,Moderate,5.6,8.5,98.4,Yes,Poor,No,Medium
STU1547,19,Male,1,6.5,22.0,2.79,6.3,7.0,Moderate,6.6,7.8,95.9,No,Average,No,Medium
STU1548,22,Female,4,5.5,26.7,2.47,6.3,10.8,Low,3.3,7.7,75.8,No,Average,No,High
STU1549,23,Male,1,6.3,15.8,2.42,5.8,8.9,High,7.9,6.6,85.9,Yes,Average,No,Medium
STU1550,24,Male,4,6.8,25.6,2.48,4.1,8.2,High,7.4,9.4,83.3,No,Average,Yes,Low
STU1551,21,Male,1,8.4,20.7,2.65,9.2,12.7,Moderate,8.1,4.6,95.8,Yes,Poor,No,Medium
STU1552,21,Male,4,6.5,20.5,2.56,6.7,9.2,Low,3.5,7.0,74.5,Yes,Poor,No,High
STU1553,19,Female,2,8.0,17.6,2.94,6.0,7.0,Low,6.1,7.4,100.0,No,Average,No,Low
STU1554,19,Male,4,8.4,22.2,3.39,6.6,8.4,Low,7.9,7.7,89.1,Yes,Average,No,Low
STU1555,21,Female,2,8.4,13.3,2.06,6.5,10.9,Moderate,7.8,9.5,87.5,No,Average,Yes,Medium
STU1556,22,Male,5,7.1,25.7,2.19,6.3,10.5,Low,7.5,5.3,92.9,Yes,Good,Yes,High
STU1557,23,Male,1,4.6,19.4,2.33,6.2,8.0,High,4.4,6.0,82.6,No,Average,No,High
STU1558,19,Female,1,7.3,17.3,2.07,6.4,5.5,High,10.0,6.0,81.6,No,Average,No,Medium
STU1559,24,Non-binary,2,8.0,20.6,2.69,5.8,8.0,Moderate,8.8,6.4,82.6,No,Poor,No,Medium
STU1560,20,Male,1,6.7,15.6,2.66,5.0,7.2,Moderate,6.5,9.0,79.8,No,Average,Yes,Medium
STU1561,21,Female,1,8.7,17.1,3.07,8.2,10.4,Moderate,6.5,9.1,90.3,Yes,Good,Yes,Low
STU1562,19,Female,5,7.7,23.8,2.81,4.7,7.8,High,7.0,8.3,85.9,No,Average,No,Low
STU1563,17,Female,5,7.4,25.8,2.73,4.1,7.7,High,6.1,8.1,82.8,No,Poor,No,Low
STU1564,23,Female,2,8.0,18.8,2.03,5.9,9.6,Low,4.5,4.9,79.0,No,Good,No,Low
STU1565,23,Male,5,7.2,28.1,2.85,4.2,7.2,Low,6.3,8.3,91.1,No,Good,No,Low
STU1566,20,Male,3,4.1,22.3,2.48,5.7,6.0,Moderate,9.7,6.8,79.3,No,Poor,No,High
STU1567,21,Female,2,6.3,17.4,2.65,6.9,9.0,Moderate,4.1,5.5,84.2,No,Poor,No,Medium
STU1568,22,Male,3,8.1,19.5,2.44,7.0,12.3,Low,7.9,4.2,90.9,No,Average,No,High
STU1569,18,Female,3,5.9,33.6,2.79,5.5,8.4,Moderate,8.7,3.6,88.5,No,Poor,Yes,High
STU1570,20,Male,5,6.6,30.6,2.44,4.6,7.5,Moderate,9.2,6.2,77.3,Yes,Good,No,High
STU1571,23,Male,2,5.7,19.7,1.8,6.1,9.0,Low,9.2,6.0,80.6,No,Good,Yes,High
STU1572,18,Female,3,8.8,20.1,2.39,6.4,9.4,High,9.4,4.9,87.4,Yes,Average,No,Low
STU1573,22,Male,1,8.6,13.2,2.03,4.9,4.5,Low,6.6,7.2,89.1,No,Good,No,Low
STU1574,18,Female,1,5.8,14.5,2.44,7.1,9.3,Moderate,6.6,2.5,79.4,Yes,Average,Yes,High
STU1575,22,Female,1,7.0,16.2,2.32,4.9,7.4,Moderate,9.4,4.7,80.0,No,Average,Yes,High
STU1576,21,Female,5,6.1,19.5,2.35,8.1,12.1,Low,5.6,6.7,79.2,No,Average,No,High
STU1577,17,Female,4,7.5,17.7,2.26,5.8,8.4,Moderate,8.1,7.5,79.0,Yes,Good,No,Medium
STU1578,24,Female,4,7.4,21.5,1.69,5.7,6.2,Moderate,3.3,8.0,85.1,No,Good,Yes,Medium
STU1579,19,Female,3,6.7,21.8,3.15,5.1,8.1,High,2.3,6.0,93.1,No,Poor,No,Low
STU1580,19,Female,2,7.2,17.0,2.21,5.7,7.2,Moderate,5.4,7.9,90.6,No,Average,No,Medium
STU1581,21,Male,1,10.0,20.9,2.7,8.2,9.2,Moderate,7.9,7.3,85.6,No,Average,Yes,Low
STU1582,24,Male,2,5.7,12.1,1.83,7.7,9.2,Moderate,4.1,7.1,71.1,Yes,Good,Yes,High
STU1583,19,Male,2,4.9,15.0,2.58,5.0,8.2,Moderate,4.7,4.5,90.2,No,Average,No,Medium
STU1584,21,Male,4,6.4,30.1,2.89,6.5,10.5,High,6.8,3.3,88.5,Yes,Average,No,Medium
STU1585,22,Female,3,5.1,21.5,2.25,7.0,10.1,Low,8.3,7.9,83.9,No,Average,No,High
STU1586,23,Female,1,5.2,18.5,2.3,5.9,9.2,Low,5.0,7.4,74.8,No,Average,No,High
STU1587,21,Female,1,5.7,23.2,3.1,6.0,9.1,Moderate,8.6,5.6,87.2,Yes,Poor,Yes,High
STU1588,20,Male,1,5.8,12.2,2.25,6.8,9.4,Low,7.9,8.5,75.1,No,Good,No,High
STU1589,19,Female,2,5.7,17.6,2.37,8.2,11.5,High,6.0,6.3,87.6,Yes,Poor,No,High
STU1590,21,Male,5,7.4,25.9,2.51,4.6,4.2,Moderate,6.9,4.4,82.1,Yes,Poor,No,Medium
STU1591,19,Female,3,6.2,13.2,1.76,6.8,9.4,Moderate,4.6,5.1,76.9,No,Poor,No,High
STU1592,17,Female,4,6.6,22.8,2.6,5.3,6.5,High,4.3,8.6,74.8,Yes,Poor,No,Low
STU1593,22,Male,2,7.8,21.5,2.79,4.4,8.3,Moderate,9.5,7.5,93.9,No,Average,Yes,High
STU1594,23,Male,2,6.0,20.2,2.86,8.2,10.5,Moderate,6.5,4.2,85.4,Yes,Average,Yes,High
STU1595,17,Male,1,6.5,17.5,1.81,5.1,7.6,Low,5.8,6.0,81.5,No,Average,No,High
STU1596,19,Female,4,7.2,22.5,2.34,6.0,6.7,Moderate,5.3,4.9,78.9,No,Poor,Yes,High
STU1597,22,Female,4,4.7,21.4,2.3,4.1,7.8,Low,4.8,3.2,72.2,Yes,Poor,No,High
STU1598,26,Female,1,4.2,20.1,2.4,5.6,8.9,Moderate,6.1,7.9,80.7,Yes,Average,No,High
STU1599,21,Male,3,7.2,19.0,2.53,6.5,9.7,Moderate,1.9,6.5,82.6,Yes,Average,No,Low
STU1600,19,Male,2,7.3,19.2,2.55,5.3,6.8,Low,5.3,7.8,87.3,Yes,Average,No,Medium
STU1601,21,Female,3,9.1,21.7,2.91,6.4,8.0,Moderate,8.5,8.4,85.0,No,Poor,No,Low
STU1602,24,Female,5,7.0,32.8,2.7,4.5,7.3,Low,3.9,9.6,81.2,No,Poor,No,Low
STU1603,20,Male,3,7.7,24.9,3.07,6.7,8.4,High,8.6,7.6,77.9,Yes,Average,No,Medium
STU1604,19,Male,3,6.6,15.8,2.57,7.8,10.8,Low,7.6,3.2,85.8,No,Poor,Yes,High
STU1605,20,Female,1,7.1,10.2,2.21,6.4,6.3,High,2.1,8.4,77.7,No,Average,No,Low
STU1606,19,Male,1,8.6,17.3,3.1,6.3,8.2,Moderate,2.0,4.4,97.8,No,Average,No,Low
STU1607,21,Male,1,4.5,14.7,2.72,6.7,11.4,Moderate,2.6,8.7,87.4,Yes,Poor,No,High
STU1608,25,Male,1,7.3,13.2,2.69,7.3,10.3,Low,8.0,6.5,90.1,No,Average,No,Low
STU1609,22,Female,4,9.1,28.1,2.07,6.0,7.9,High,7.2,6.8,80.7,No,Average,Yes,Low
STU1610,20,Female,4,7.1,24.7,2.56,5.7,10.6,Low,3.9,7.3,90.7,No,Average,No,Low
STU1611,20,Non-binary,1,8.6,15.2,2.8,6.2,5.9,Moderate,8.3,8.8,80.6,Yes,Poor,No,Low
STU1612,18,Female,4,6.1,27.1,3.34,5.4,6.9,High,6.1,7.7,81.8,No,Good,No,Low
STU1613,23,Female,1,6.8,13.5,2.75,7.9,9.9,High,6.1,2.4,86.6,No,Average,No,Low
STU1614,21,Male,2,6.8,24.3,3.18,6.2,9.7,Moderate,8.2,4.8,93.1,No,Average,No,Medium
STU1615,21,Female,1,4.4,11.8,2.43,7.5,11.1,High,3.7,8.9,71.0,Yes,Average,No,High
STU1616,28,Male,2,5.5,20.6,2.91,6.7,8.2,Moderate,6.5,7.9,84.0,No,Poor,No,High
STU1617,22,Female,2,5.6,23.7,3.2,5.5,9.2,Low,2.1,5.5,100.0,No,Good,No,Medium
STU1618,19,Male,2,7.7,12.5,2.48,7.1,9.1,Moderate,6.4,3.1,88.2,Yes,Average,No,Medium
STU1619,20,Male,2,7.8,16.6,2.07,5.3,9.3,Low,6.8,4.6,93.2,No,Poor,No,Medium
STU1620,24,Male,5,7.2,31.6,2.86,6.1,7.4,Low,3.3,8.0,82.7,Yes,Average,No,Low
STU1621,21,Male,1,7.7,19.6,2.74,3.3,5.7,Moderate,5.8,5.7,83.2,No,Good,No,Low
STU1622,18,Male,1,6.6,14.3,2.41,6.0,8.4,Moderate,6.7,4.7,91.2,No,Average,No,Medium
STU1623,23,Male,1,8.1,12.1,2.06,7.9,11.7,Low,7.7,1.7,86.7,Yes,Average,No,High
STU1624,20,Non-binary,3,6.8,24.8,2.23,4.2,6.1,High,5.9,5.7,82.7,Yes,Average,No,Low
STU1625,25,Male,1,6.9,19.7,2.35,6.4,8.8,Low,6.8,7.2,75.3,Yes,Poor,No,Medium
STU1626,23,Female,4,6.5,19.3,2.78,5.4,8.5,High,3.4,5.1,94.8,Yes,Average,Yes,Medium
